"Data Source","世界发展指标",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"中国","CHN","从事经济活动的儿童总计（占 7-14 岁儿童的百分比）","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的儿童，只工作（占 7-14 岁从事经济活动儿童的百分比）","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, working only, ages 7-14 (hours per week)","SL.TLF.0714.WK.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的男童，只工作（占 7-14 岁从事经济活动男童的百分比）","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, working only, male, ages 7-14 (hours per week)","SL.TLF.0714.WK.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的女童，只工作（占 7-14 岁从事经济活动女童的百分比）","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的儿童，工学兼顾（占 7-14 岁参与经济活动儿童的比例）","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, study and work, ages 7-14 (hours per week)","SL.TLF.0714.SW.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的男童，工学兼顾（占 7-14 岁从事经济活动男童的百分比）","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的女童，工学兼顾（占 7-14 岁从事经济活动女童的百分比）","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Average working hours of children, study and work, female, ages 7-14 (hours per week)","SL.TLF.0714.SW.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的男童（占 7-14 岁男童的比例）","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","从事经济活动的女童（占 7-14 岁女童的比例）","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","服务业就业人员（占就业总数的百分比）","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8999996185303","19.7999992370605","21.2000007629395","23","24.7999992370605","26","26.3999996185303","26.7000007629395","26.8999996185303","27.4950008392334","27.6940002441406","28.5939998626709","29.2999992370605","30.6000003814697","31.3999996185303","32.2000007629395","32.4000015258789","33.2000007629395","34.0999984741211","34.5999984741211","35.7000007629395","36.0999984741211","38.5","40.5999984741211","42.2350006103516","43.5","44.9099998474121","45.7089996337891","46.4360008239746",
"中国","CHN","服务业男性就业人员（占男性就业的百分比）","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7870006561279","18.6469993591309","19.9820003509521","21.6580009460449","23.3229999542236","24.4200000762939","24.7660007476807","24.9890003204346","25.132999420166","25.6749992370605","25.80299949646","26.6140003204346","27.2290000915527","28.3169994354248","28.9860000610352","29.6399993896484","29.7049999237061","30.3719997406006","31.0849990844727","31.4710006713867","32.3899993896484","32.6230010986328","34.7669982910156","36.6450004577637","38.1110000610352","39.2589988708496","40.5859985351563","41.3269996643066","42.0139999389648",
"中国","CHN","服务业女性就业人员（占女性就业的百分比）","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2430000305176","21.1919994354248","22.6700000762939","24.621000289917","26.5849990844727","27.9090003967285","28.375","28.7679996490479","29.0349998474121","29.693000793457","29.9839992523193","30.9969997406006","31.818000793457","33.3880004882813","34.3610000610352","35.3549995422363","35.7360000610352","36.7150001525879","37.8629989624023","38.5250015258789","39.8559989929199","40.4690017700195","43.1910018920898","45.5719985961914","47.4249992370605","48.8489990234375","50.3779983520508","51.2700004577637","52.0690002441406",
"中国","CHN","服务业童工雇佣率（占 7-14 岁参与经济活动儿童的比例）","SL.SRV.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","服务业男童工雇佣率（占 7-14 岁参与经济活动男童的百分比）","SL.SRV.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","服务业女童工雇佣率（占 7-14 岁参与经济活动女童的百分比）","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Children in employment, self-employed (% of children in employment, ages 7-14)","SL.SLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","SL.SLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Children in employment, self-employed, female (% of female children in employment, ages 7-14)","SL.SLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","制造业童工雇佣率（占 7-14 岁参与经济活动儿童的百分比）","SL.MNF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","制造业男童工雇佣率（占 7-14 岁参与经济活动的男童的百分比例）","SL.MNF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","制造业女童工雇佣率（占 7-14 岁参与经济活动的女童的百分比）","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Informal employment (% of total non-agricultural employment)","SL.ISV.IFRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Informal employment, male (% of total non-agricultural employment)","SL.ISV.IFRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Informal employment, female (% of total non-agricultural employment)","SL.ISV.IFRM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","工业就业人员（占就业总数的百分比）","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3999996185303","21.7000007629395","22.3999996185303","22.7000007629395","23","23.5","23.7000007629395","23.5","23","22.4950008392334","22.2959995269775","21.3959999084473","21.6000003814697","22.5","23.7999992370605","25.2000007629395","26.7999992370605","27.2000007629395","27.7999992370605","28.7000007629395","29.5","30.2999992370605","30.1000003814697","29.8999996185303","29.1860008239746","28.7999992370605","28.1100006103516","28.1879997253418","28.201000213623",
"中国","CHN","工业男性就业人员（占男性就业的百分比）","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6609992980957","19.0240001678467","19.7339992523193","20.068000793457","20.4009990692139","20.9400005340576","21.2700004577637","21.2509994506836","21.0009994506836","20.7749996185303","20.8390007019043","20.3299999237061","20.7910003662109","21.7520008087158","23.2269992828369","24.8299999237061","26.6599998474121","27.2830009460449","28.1679992675781","29.3110008239746","30.318000793457","31.3369998931885","31.3360004425049","31.3299999237061","30.8439998626709","30.6310005187988","30.1100006103516","30.3449993133545","30.4810009002686",
"中国","CHN","工业女性就业人员（占女性就业的百分比）","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7049999237061","24.9309997558594","25.6200008392334","25.878999710083","26.1410007476807","26.5930004119873","26.636999130249","26.2180004119873","25.4160003662109","24.5739994049072","24.0580005645752","22.6889991760254","22.5839996337891","23.4139995574951","24.5030002593994","25.6560001373291","26.9740009307861","27.0970001220703","27.3400001525879","27.9340000152588","28.4729995727539","28.9969997406006","28.5470008850098","28.1019992828369","27.0979995727539","26.4909992218018","25.5809993743896","25.4519996643066","25.2959995269775",
"中国","CHN","就业人口的人均 GDP（2011 年不变价购买力平价美元）","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2760.08879652969","3101.28938340528","3480.43358175187","3879.99744437705","4254.45055298366","4598.76102309297","4970.68632903861","5316.39668438405","5671.98898138039","6080.20613176697","6587.58045321707","7161.74641525245","7832.28399662983","8543.36494993928","9457.4774485475","10590.5045920132","12035.5052724672","13192.405267646","14427.9978937023","15921.674948657","17389.0990444198","18702.679844121","20110.0298033316","21541.848863675","23007.3534387132","24521.9239135423","26157.2113402057","27876.6164181342","",
"中国","CHN","Contributing family workers, total (% of total employment)","SL.FAM.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8290004730225","29.42799949646","28.9810009002686","28.5400009155273","28.0429992675781","27.5200004577637","26.9799995422363","26.4290008544922","25.8549995422363","25.2719993591309","24.6849994659424","24.0869998931885","23.4659996032715","22.8449993133545","22.2089996337891","21.576000213623","20.9519996643066","20.2889995574951","19.632999420166","18.9559993743896","18.2810001373291","17.6180000305176","16.9570007324219","16.2940006256104","15.6479997634888","14.9930000305176","14.3159999847412","13.6560001373291","13.4049997329712",
"中国","CHN","Contributing family workers, male (% of male employment)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4340000152588","16.4249992370605","16.1070003509521","15.7709999084473","15.3430004119873","14.960000038147","14.5909996032715","14.1879997253418","13.8439998626709","13.5459995269775","13.2150001525879","12.9320001602173","12.6459999084473","12.3380002975464","12.076000213623","11.8290004730225","11.5979995727539","11.0830001831055","10.7609996795654","10.4879999160767","10.1169996261597","9.73499965667725","9.41100025177002","9.07299995422363","8.75100040435791","8.43200016021729","8.10499954223633","7.78200006484985","7.70100021362305",
"中国","CHN","Contributing family workers, female (% of female employment)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9949989318848","45.1300010681152","44.5270004272461","43.9620018005371","43.3889999389648","42.6969985961914","41.9500007629395","41.2229995727539","40.3709983825684","39.4379997253418","38.568000793457","37.6189994812012","36.625","35.6759986877441","34.6370010375977","33.5870018005371","32.5320014953613","31.7290000915527","30.7049999237061","29.5790004730225","28.5310001373291","27.5209999084473","26.4379997253418","25.3719997406006","24.3309993743896","23.2689990997314","22.1700000762939","21.1100006103516","20.6709995269775",
"中国","CHN","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","SL.FAM.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Wage and salaried workers, total (% of total employment)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","31.7150001525879","32.4410018920898","33.1769981384277","33.9220008850098","34.6769981384277","35.4410018920898","36.2140007019043","36.9939994812012","37.7830009460449","38.5999984741211","39.4360008239746","40.2799987792969","41.1300010681152","41.9860000610352","42.8419990539551","43.6990013122559","44.5579986572266","45.4189987182617","46.2799987792969","47.132999420166","47.9819984436035","48.8279991149902","49.6710014343262","50.5110015869141","51.3460006713867","52.1769981384277","53","53.2519989013672",
"中国","CHN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0089988708496","36.6580009460449","37.4059982299805","38.1710014343262","38.9519996643066","39.7089996337891","40.4570007324219","41.2169990539551","41.9480018615723","42.6599998474121","43.4090003967285","44.148998260498","44.8810005187988","45.625","46.3419990539551","47.0499992370605","47.75","48.548999786377","49.2649993896484","49.9449996948242","50.6539993286133","51.3639984130859","52.0419998168945","52.7190017700195","53.390998840332","54.0499992370605","54.693000793457","55.3330001831055","55.4850006103516",
"中国","CHN","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9549999237061","25.7469997406006","26.4449996948242","27.1450004577637","27.8449993133545","28.5979995727539","29.3810005187988","30.1660003662109","31.0069999694824","31.8910007476807","32.7789993286133","33.7200012207031","34.6839981079102","35.6419982910156","36.6430015563965","37.6570014953613","38.6829986572266","39.5979995727539","40.6189994812012","41.681999206543","42.7130012512207","43.7330017089844","44.7879981994629","45.8380012512207","46.8839988708496","47.9360008239746","48.9959983825684","50.0400009155273","50.4090003967285",
"中国","CHN","弱势群体就业率（占所有就业人员比例）","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4289989471436","66.7469997406006","66.05299949646","65.341999053955","64.6149978637695","63.8730010986328","63.1209983825683","62.3559989929199","61.5830001831054","60.8029975891114","59.9890003204346","59.1550006866455","58.314998626709","57.4670009613037","56.6149978637696","55.7630004882812","54.9099998474121","54.0520000457764","53.189998626709","52.329999923706","51.4790019989014","50.632999420166","49.7900009155274","48.9510021209717","48.1149988174439","47.2859992980957","46.4670009613037","45.6560001373291","45.3779993057251",
"中国","CHN","男性弱势群体就业率（占所有男性就业人员比例）","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5599994659424","60.9759979248046","60.2829990386962","59.5629997253418","58.8159999847412","58.0879983901978","57.363998413086","56.6199989318848","55.9079990386963","55.2180004119873","54.4819984436035","53.7570009231568","53.041000366211","52.3119993209839","51.6129989624023","50.9260005950928","50.2459983825684","49.4550018310547","48.7499980926513","48.0859994888306","47.3889989852906","46.6910009384156","46.0260019302368","45.3640003204345","44.7070016860962","44.0669984817505","43.447998046875","42.8350014686584","42.6549987792968",
"中国","CHN","女性弱势群体就业率（占所有女性就业人员比例）","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5119991302491","73.7170009613037","73.0209999084473","72.3220024108887","71.6210002899169","70.8649978637695","70.0780010223389","69.2880001068115","68.439998626709","67.548999786377","66.6529998779297","65.7039985656739","64.7290000915527","63.761999130249","62.7490005493165","61.7240009307861","60.685001373291","59.7630004882812","58.73099899292","57.6550006866455","56.6140003204346","55.5849990844727","54.5189990997314","53.4610004425049","52.4069995880126","51.3479995727539","50.2840003967285","49.2370014190674","48.845998764038",
"中国","CHN","15 岁（含）以上总就业人口比率（百分比）（模拟劳工组织估计）","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1859970092773","77.129997253418","76.8359985351563","76.5979995727539","76.3939971923828","76.1360015869141","75.8330001831055","75.5619964599609","75.234001159668","74.8499984741211","73.7419967651367","72.6330032348633","71.572998046875","70.8880004882813","70.2289962768555","69.745002746582","69.3779983520508","68.838996887207","68.3560028076172","68.0319976806641","67.7890014648438","67.5350036621094","67.2480010986328","66.9339981079102","66.5930023193359","66.2809982299805","65.9199981689453","65.568000793457","65.0500030517578",
"中国","CHN","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3199996948242","75.3399963378906","74.4300003051758","73.8199996948242","73.2300033569336","72.8000030517578","72.4400024414063","72.0199966430664","71.4300003051758","70.8899993896484","69.1800003051758","68.8899993896484","68.7399978637695","68.6100006103516","68.4700012207031","68.3600006103516","68.1699981689453","67.9300003051758","67.6600036621094","",
"中国","CHN","15 岁（含）以上男性就业人口比率（百分比）（模拟劳工组织估计）","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4940032958984","82.4919967651367","82.2160034179688","82.0110015869141","81.8479995727539","81.6169967651367","81.3349990844727","81.0899963378906","80.7710037231445","80.3740005493164","79.2669982910156","78.1620025634766","77.1240005493164","76.536003112793","75.9739990234375","75.6139984130859","75.3779983520508","74.9240036010742","74.5390014648438","74.3600006103516","74.1389999389648","73.8939971923828","73.5999984741211","73.2890014648438","72.9649963378906","72.693000793457","72.3880004882813","72.1159973144531","71.6760025024414",
"中国","CHN","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","15 岁（含）以上女性就业人口比率（百分比）（模拟劳工组织估计）","SL.EMP.TOTL.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6230010986328","71.5169982910156","71.2089996337891","70.9420013427734","70.7009963989258","70.4219970703125","70.1039962768555","69.8099975585938","69.4779968261719","69.1110000610352","68.004997253418","66.8919982910156","65.8130035400391","65.0279998779297","64.2669982910156","63.6570014953613","63.1539993286133","62.5289993286133","61.9440002441406","61.4710006713867","61.2070007324219","60.9449996948242","60.6689987182617","60.3540000915527","59.9959983825684","59.6450004577637","59.2280006408691","58.7939987182617","58.1969985961914",
"中国","CHN","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国","CHN","Self-employed, total (% of total employment)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","68.2850036621094","67.5589981079102","66.822998046875","66.0780029296875","65.322998046875","64.5589981079102","63.7859992980957","63.0060005187988","62.2169990539551","61.4000015258789","60.5639991760254","59.7200012207031","58.8699989318848","58.0139999389648","57.1580009460449","56.3009986877441","55.4420013427734","54.5810012817383","53.7200012207031","52.867000579834","52.0180015563965","51.1720008850098","50.3289985656738","49.4889984130859","48.6539993286133","47.8230018615723","47","46.7480010986328",
"中国","CHN","Self-employed, male (% of male employment)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9910011291504","63.3419990539551","62.5940017700195","61.8289985656738","61.0480003356934","60.2910003662109","59.5429992675781","58.7830009460449","58.0519981384277","57.3400001525879","56.5909996032715","55.851001739502","55.1189994812012","54.375","53.6580009460449","52.9500007629395","52.25","51.451000213623","50.7350006103516","50.0550003051758","49.3460006713867","48.6360015869141","47.9580001831055","47.2809982299805","46.609001159668","45.9500007629395","45.306999206543","44.6669998168945","44.5149993896484",
"中国","CHN","Self-employed, female (% of female employment)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0449981689453","74.2529983520508","73.5550003051758","72.8550033569336","72.1549987792969","71.4020004272461","70.6190032958984","69.8339996337891","68.9929962158203","68.109001159668","67.2210006713867","66.2799987792969","65.3160018920898","64.3580017089844","63.3569984436035","62.3429985046387","61.3170013427734","60.4020004272461","59.3810005187988","58.318000793457","57.2869987487793","56.2669982910156","55.2120018005371","54.1619987487793","53.1160011291504","52.0639991760254","51.0040016174316","49.9599990844727","49.5909996032715",
